X,Y,gid,Name,description,altitudeMode,CODE_10KM,CD_SIG,FID,Field_1
3.18709652756406,44.0238244403417,5245,10kmL93E071N632,,clampToGround,E071N632,10kmL93E071N632,5244,10kmL93E071N632
3.18739253696559,44.1138266923726,5246,10kmL93E071N633,,clampToGround,E071N633,10kmL93E071N633,5245,10kmL93E071N633
3.18768948449573,44.2038333132728,5247,10kmL93E071N634,,clampToGround,E071N634,10kmL93E071N634,5246,10kmL93E071N634
3.18798737462131,44.293844090684,5248,10kmL93E071N635,,clampToGround,E071N635,10kmL93E071N635,5247,10kmL93E071N635
3.18828621183755,44.3838588118904,5249,10kmL93E071N636,,clampToGround,E071N636,10kmL93E071N636,5248,10kmL93E071N636
3.18858600066831,44.4738772638196,5250,10kmL93E071N637,,clampToGround,E071N637,10kmL93E071N637,5249,10kmL93E071N637
3.18918845141331,44.6539245057785,5252,10kmL93E071N639,,clampToGround,E071N639,10kmL93E071N639,5251,10kmL93E071N639
3.18949112252047,44.7439528678881,5253,10kmL93E071N640,,clampToGround,E071N640,10kmL93E071N640,5252,10kmL93E071N640
3.18979476362846,44.8339841048824,5254,10kmL93E071N641,,clampToGround,E071N641,10kmL93E071N641,5253,10kmL93E071N641
3.19009937940774,44.9240180019194,5255,10kmL93E071N642,,clampToGround,E071N642,10kmL93E071N642,5254,10kmL93E071N642
3.19040497455881,45.0140543438061,5256,10kmL93E071N643,,clampToGround,E071N643,10kmL93E071N643,5255,10kmL93E071N643
3.19071155381244,45.1040929149994,5257,10kmL93E071N644,,clampToGround,E071N644,10kmL93E071N644,5256,10kmL93E071N644
3.19132768370335,45.2841758813879,5259,10kmL93E071N646,,clampToGround,E071N646,10kmL93E071N646,5258,10kmL93E071N646
3.19163724395574,45.3742198437545,5260,10kmL93E071N647,,clampToGround,E071N647,10kmL93E071N647,5259,10kmL93E071N647
3.19194780754145,45.4642651697726,5261,10kmL93E071N648,,clampToGround,E071N648,10kmL93E071N648,5260,10kmL93E071N648
3.19225937934633,45.5543116421622,5262,10kmL93E071N649,,clampToGround,E071N649,10kmL93E071N649,5261,10kmL93E071N649
3.19257196428801,45.644359043299,5263,10kmL93E071N650,,clampToGround,E071N650,10kmL93E071N650,5262,10kmL93E071N650
3.19288556731614,45.7344071552153,5264,10kmL93E071N651,,clampToGround,E071N651,10kmL93E071N651,5263,10kmL93E071N651
3.19351584759216,45.9145046378027,5266,10kmL93E071N653,,clampToGround,E071N653,10kmL93E071N653,5265,10kmL93E071N653
3.19383253490189,46.0045535708287,5267,10kmL93E071N654,,clampToGround,E071N654,10kmL93E071N654,5266,10kmL93E071N654
3.19415026042232,46.094602339346,5268,10kmL93E071N655,,clampToGround,E071N655,10kmL93E071N655,5267,10kmL93E071N655
3.19446902926724,46.1846507236829,5269,10kmL93E071N656,,clampToGround,E071N656,10kmL93E071N656,5268,10kmL93E071N656
3.19478884658408,46.2746985038301,5270,10kmL93E071N657,,clampToGround,E071N657,10kmL93E071N657,5269,10kmL93E071N657
3.19510971755421,46.3647454594409,5271,10kmL93E071N658,,clampToGround,E071N658,10kmL93E071N658,5270,10kmL93E071N658
3.19575464135099,46.544836013989,5273,10kmL93E071N660,,clampToGround,E071N660,10kmL93E071N660,5272,10kmL93E071N660
3.19607870471246,46.6348791705568,5274,10kmL93E071N661,,clampToGround,E071N661,10kmL93E071N661,5273,10kmL93E071N661
3.19640384279743,46.7249206178515,5275,10kmL93E071N662,,clampToGround,E071N662,10kmL93E071N662,5274,10kmL93E071N662
3.1967300609611,46.814960133856,5276,10kmL93E071N663,,clampToGround,E071N663,10kmL93E071N663,5275,10kmL93E071N663
3.19705736459429,46.9049974962215,5277,10kmL93E071N664,,clampToGround,E071N664,10kmL93E071N664,5276,10kmL93E071N664
3.19738575912377,46.9950324822691,5278,10kmL93E071N665,,clampToGround,E071N665,10kmL93E071N665,5277,10kmL93E071N665
3.19804584276011,47.1750944330481,5280,10kmL93E071N667,,clampToGround,E071N667,10kmL93E071N667,5279,10kmL93E071N667
3.19837754290289,47.2651209507778,5281,10kmL93E071N668,,clampToGround,E071N668,10kmL93E071N668,5280,10kmL93E071N668
3.1987103560144,47.3551441981882,5282,10kmL93E071N669,,clampToGround,E071N669,10kmL93E071N669,5281,10kmL93E071N669
3.19904428770565,47.4451639509621,5283,10kmL93E071N670,,clampToGround,E071N670,10kmL93E071N670,5282,10kmL93E071N670
3.19937934362541,47.5351799844578,5284,10kmL93E071N671,,clampToGround,E071N671,10kmL93E071N671,5283,10kmL93E071N671
3.19971552946056,47.6251920737095,5285,10kmL93E071N672,,clampToGround,E071N672,10kmL93E071N672,5284,10kmL93E071N672
3.20039131381697,47.8052035180042,5287,10kmL93E071N674,,clampToGround,E071N674,10kmL93E071N674,5286,10kmL93E071N674
3.20073092390538,47.8952024215046,5288,10kmL93E071N675,,clampToGround,E071N675,10kmL93E071N675,5287,10kmL93E071N675
3.20107168704416,47.9851964776778,5289,10kmL93E071N676,,clampToGround,E071N676,10kmL93E071N676,5288,10kmL93E071N676
3.20141360911558,48.0751854599525,5290,10kmL93E071N677,,clampToGround,E071N677,10kmL93E071N677,5289,10kmL93E071N677
3.20175669604198,48.165169141439,5291,10kmL93E071N678,,clampToGround,E071N678,10kmL93E071N678,5290,10kmL93E071N678
3.20210095378612,48.2551472949305,5292,10kmL93E071N679,,clampToGround,E071N679,10kmL93E071N679,5291,10kmL93E071N679
3.20279300578286,48.4350861075183,5294,10kmL93E071N681,,clampToGround,E071N681,10kmL93E071N681,5293,10kmL93E071N681
3.20314081216622,48.5250463106217,5295,10kmL93E071N682,,clampToGround,E071N682,10kmL93E071N682,5294,10kmL93E071N682
3.20348981362955,48.6150000737459,5296,10kmL93E071N683,,clampToGround,E071N683,10kmL93E071N683,5295,10kmL93E071N683
3.20384001634297,48.7049471681105,5297,10kmL93E071N684,,clampToGround,E071N684,10kmL93E071N684,5296,10kmL93E071N684
3.20419142651915,48.7948873646231,5298,10kmL93E071N685,,clampToGround,E071N685,10kmL93E071N685,5297,10kmL93E071N685
3.20454405041368,48.8848204338801,5299,10kmL93E071N686,,clampToGround,E071N686,10kmL93E071N686,5298,10kmL93E071N686
3.20525296459693,49.0646642714637,5301,10kmL93E071N688,,clampToGround,E071N688,10kmL93E071N688,5300,10kmL93E071N688
3.20560926761476,49.1545745794361,5302,10kmL93E071N689,,clampToGround,E071N689,10kmL93E071N689,5301,10kmL93E071N689
3.20596680980991,49.2444768394464,5303,10kmL93E071N690,,clampToGround,E071N690,10kmL93E071N690,5302,10kmL93E071N690
3.20632559765818,49.3343708205493,5304,10kmL93E071N691,,clampToGround,E071N691,10kmL93E071N691,5303,10kmL93E071N691
3.20668563768059,49.4242562914937,5305,10kmL93E071N692,,clampToGround,E071N692,10kmL93E071N692,5304,10kmL93E071N692
3.20704693644375,49.5141330207236,5306,10kmL93E071N693,,clampToGround,E071N693,10kmL93E071N693,5305,10kmL93E071N693
3.20777333668907,49.6938593262981,5308,10kmL93E071N695,,clampToGround,E071N695,10kmL93E071N695,5307,10kmL93E071N695
3.20813845153604,49.7837084380145,5309,10kmL93E071N696,,clampToGround,E071N696,10kmL93E071N696,5308,10kmL93E071N696
3.20850485185418,49.8735478787624,5310,10kmL93E071N697,,clampToGround,E071N697,10kmL93E071N697,5309,10kmL93E071N697
3.20887254444414,49.9633774154748,5311,10kmL93E071N698,,clampToGround,E071N698,10kmL93E071N698,5310,10kmL93E071N698
3.20924153615465,50.0531968147851,5312,10kmL93E071N699,,clampToGround,E071N699,10kmL93E071N699,5311,10kmL93E071N699
3.20961183388288,50.1430058430282,5313,10kmL93E071N700,,clampToGround,E071N700,10kmL93E071N700,5312,10kmL93E071N700
3.21035637522633,50.3225918501632,5315,10kmL93E071N702,,clampToGround,E071N702,10kmL93E071N702,5314,10kmL93E071N702
3.21073063288222,50.4123683602384,5316,10kmL93E071N703,,clampToGround,E071N703,10kmL93E071N703,5315,10kmL93E071N703
3.21110622463809,50.5021335616151,5317,10kmL93E071N704,,clampToGround,E071N704,10kmL93E071N704,5316,10kmL93E071N704
3.21148315764009,50.5918872191469,5318,10kmL93E071N705,,clampToGround,E071N705,10kmL93E071N705,5317,10kmL93E071N705
3.21186143908548,50.6816290973938,5319,10kmL93E071N706,,clampToGround,E071N706,10kmL93E071N706,5318,10kmL93E071N706
3.21224107622311,50.7713589606232,5320,10kmL93E071N707,,clampToGround,E071N707,10kmL93E071N707,5319,10kmL93E071N707
3.30367188527777,42.4943819965847,5322,10kmL93E072N615,,clampToGround,E072N615,10kmL93E072N615,5321,10kmL93E072N615
3.30413974445724,42.5842773871359,5323,10kmL93E072N616,,clampToGround,E072N616,10kmL93E072N616,5322,10kmL93E072N616
3.30460904749126,42.6741807002775,5324,10kmL93E072N617,,clampToGround,E072N617,10kmL93E072N617,5323,10kmL93E072N617
3.30507980107391,42.7640917298694,5325,10kmL93E072N618,,clampToGround,E072N618,10kmL93E072N618,5324,10kmL93E072N618
3.30555201194074,42.8540102693987,5326,10kmL93E072N619,,clampToGround,E072N619,10kmL93E072N619,5325,10kmL93E072N619
3.30602568686905,42.94393611198,5327,10kmL93E072N620,,clampToGround,E072N620,10kmL93E072N620,5326,10kmL93E072N620
3.3069774562301,43.1238088769002,5329,10kmL93E072N622,,clampToGround,E072N622,10kmL93E072N622,5328,10kmL93E072N622
3.30745556442921,43.2137553836148,5330,10kmL93E072N623,,clampToGround,E072N623,10kmL93E072N623,5329,10kmL93E072N623
3.3079351642232,43.3037083621345,5331,10kmL93E072N624,,clampToGround,E072N624,10kmL93E072N624,5330,10kmL93E072N624
3.30841626260313,43.3936676037255,5332,10kmL93E072N625,,clampToGround,E072N625,10kmL93E072N625,5331,10kmL93E072N625
3.30889886660381,43.4836328992876,5333,10kmL93E072N626,,clampToGround,E072N626,10kmL93E072N626,5332,10kmL93E072N626
3.30938298330416,43.5736040393544,5334,10kmL93E072N627,,clampToGround,E072N627,10kmL93E072N627,5333,10kmL93E072N627
3.31035578334211,43.7535630133126,5336,10kmL93E072N629,,clampToGround,E072N629,10kmL93E072N629,5335,10kmL93E072N629
3.31084448106118,43.8435504264497,5337,10kmL93E072N630,,clampToGround,E072N630,10kmL93E072N630,5336,10kmL93E072N630
3.31133472024354,43.933542842585,5338,10kmL93E072N631,,clampToGround,E072N631,10kmL93E072N631,5337,10kmL93E072N631
3.31182650819388,44.023540050436,5339,10kmL93E072N632,,clampToGround,E072N632,10kmL93E072N632,5338,10kmL93E072N632
3.3123198522631,44.1135418383601,5340,10kmL93E072N633,,clampToGround,E072N633,10kmL93E072N633,5339,10kmL93E072N633
3.31281475984869,44.2035479943549,5341,10kmL93E072N634,,clampToGround,E072N634,10kmL93E072N634,5340,10kmL93E072N634
3.31380929539412,44.3835725607558,5343,10kmL93E072N636,,clampToGround,E072N636,10kmL93E072N636,5342,10kmL93E072N636
3.31430893838527,44.4735905453683,5344,10kmL93E072N637,,clampToGround,E072N637,10kmL93E072N637,5343,10kmL93E072N637
3.31481017495613,44.5636120464661,5345,10kmL93E072N638,,clampToGround,E072N638,10kmL93E072N638,5344,10kmL93E072N638
3.31531301274279,44.6536368502633,5346,10kmL93E072N639,,clampToGround,E072N639,10kmL93E072N639,5345,10kmL93E072N639
3.31581745943017,44.7436647426203,5347,10kmL93E072N640,,clampToGround,E072N640,10kmL93E072N640,5346,10kmL93E072N640
3.31632352275248,44.8336955090445,5348,10kmL93E072N641,,clampToGround,E072N641,10kmL93E072N641,5347,10kmL93E072N641
3.31734053048732,45.013764804364,5350,10kmL93E072N643,,clampToGround,E072N643,10kmL93E072N643,5349,10kmL93E072N643
3.3178514906181,45.1038029025176,5351,10kmL93E072N644,,clampToGround,E072N644,10kmL93E072N644,5350,10kmL93E072N644
3.31836409882112,45.1938430132565,5352,10kmL93E072N645,,clampToGround,E072N645,10kmL93E072N645,5351,10kmL93E072N645
3.31887836308285,45.2838849203371,5353,10kmL93E072N646,,clampToGround,E072N646,10kmL93E072N646,5352,10kmL93E072N646
3.31939429144148,45.3739284071688,5354,10kmL93E072N647,,clampToGround,E072N647,10kmL93E072N647,5353,10kmL93E072N647
3.31991189198726,45.4639732568141,5355,10kmL93E072N648,,clampToGround,E072N648,10kmL93E072N648,5354,10kmL93E072N648
3.32095214226449,45.6440661750705,5357,10kmL93E072N650,,clampToGround,E072N650,10kmL93E072N650,5356,10kmL93E072N650
3.32147480844084,45.7341138080834,5358,10kmL93E072N651,,clampToGround,E072N651,10kmL93E072N651,5357,10kmL93E072N651
3.32199917969502,45.8241619327156,5359,10kmL93E072N652,,clampToGround,E072N652,10kmL93E072N652,5358,10kmL93E072N652
3.32252526438425,45.914210330312,5360,10kmL93E072N653,,clampToGround,E072N653,10kmL93E072N653,5359,10kmL93E072N653
3.32305307092047,46.0042587818766,5361,10kmL93E072N654,,clampToGround,E072N654,10kmL93E072N654,5360,10kmL93E072N654
3.32358260777076,46.0943070680736,5362,10kmL93E072N655,,clampToGround,E072N655,10kmL93E072N655,5361,10kmL93E072N655
3.32464690656038,46.2744022653282,5364,10kmL93E072N657,,clampToGround,E072N657,10kmL93E072N657,5363,10kmL93E072N657
3.32518168571374,46.3644487360235,5365,10kmL93E072N658,,clampToGround,E072N658,10kmL93E072N658,5364,10kmL93E072N658
3.32571822961016,46.4544941606287,5366,10kmL93E072N659,,clampToGround,E072N659,10kmL93E072N659,5365,10kmL93E072N659
3.32625654699938,46.544538318123,5367,10kmL93E072N660,,clampToGround,E072N660,10kmL93E072N660,5366,10kmL93E072N660
3.32679664668906,46.6345809871511,5368,10kmL93E072N661,,clampToGround,E072N661,10kmL93E072N661,5367,10kmL93E072N661
3.32733853754529,46.7246219460251,5369,10kmL93E072N662,,clampToGround,E072N662,10kmL93E072N662,5368,10kmL93E072N662
3.32842772851676,46.9046978448969,5371,10kmL93E072N664,,clampToGround,E072N664,10kmL93E072N664,5370,10kmL93E072N664
3.32897504666067,46.9947323398604,5372,10kmL93E072N665,,clampToGround,E072N665,10kmL93E072N665,5371,10kmL93E072N665
3.32952419202943,47.084764234603,5373,10kmL93E072N666,,clampToGround,E072N666,10kmL93E072N666,5372,10kmL93E072N666
3.33007517378862,47.1747933057844,5374,10kmL93E072N667,,clampToGround,E072N667,10kmL93E072N667,5373,10kmL93E072N667
3.33062800116517,47.2648193297364,5375,10kmL93E072N668,,clampToGround,E072N668,10kmL93E072N668,5374,10kmL93E072N668
3.33118268344798,47.3548420824643,5376,10kmL93E072N669,,clampToGround,E072N669,10kmL93E072N669,5375,10kmL93E072N669
3.33229765020055,47.5348768766409,5378,10kmL93E072N671,,clampToGround,E072N671,10kmL93E072N671,5377,10kmL93E072N671
3.33285795356236,47.624888468475,5379,10kmL93E072N672,,clampToGround,E072N672,10kmL93E072N672,5378,10kmL93E072N672
3.33342014961559,47.7148958898577,5380,10kmL93E072N673,,clampToGround,E072N673,10kmL93E072N673,5379,10kmL93E072N673
3.33398424796661,47.8048989151747,5381,10kmL93E072N674,,clampToGround,E072N674,10kmL93E072N674,5380,10kmL93E072N674
3.3345502582869,47.8948973184904,5382,10kmL93E072N675,,clampToGround,E072N675,10kmL93E072N675,5381,10kmL93E072N675
3.33511819031364,47.9848908735494,5383,10kmL93E072N676,,clampToGround,E072N676,10kmL93E072N676,5382,10kmL93E072N676
3.33625985876685,48.1648625322788,5385,10kmL93E072N678,,clampToGround,E072N678,10kmL93E072N678,5384,10kmL93E072N678
3.33683361500106,48.2548401818453,5386,10kmL93E072N679,,clampToGround,E072N679,10kmL93E072N679,5385,10kmL93E072N679
3.33740933255835,48.3448120749487,5387,10kmL93E072N680,,clampToGround,E072N680,10kmL93E072N680,5386,10kmL93E072N680
3.33798702151275,48.4347779837461,5388,10kmL93E072N681,,clampToGround,E072N681,10kmL93E072N681,5387,10kmL93E072N681
3.33856669200739,48.52473768008,5389,10kmL93E072N682,,clampToGround,E072N682,10kmL93E072N682,5388,10kmL93E072N682
3.33914835425508,48.6146909354789,5390,10kmL93E072N683,,clampToGround,E072N683,10kmL93E072N683,5389,10kmL93E072N683
3.3403176952131,48.7945772080226,5392,10kmL93E072N685,,clampToGround,E072N685,10kmL93E072N685,5391,10kmL93E072N685
3.34090539470302,48.8845097666637,5393,10kmL93E072N686,,clampToGround,E072N686,10kmL93E072N686,5392,10kmL93E072N686
3.34149512750645,48.9744349673641,5394,10kmL93E072N687,,clampToGround,E072N687,10kmL93E072N687,5393,10kmL93E072N687
3.34208690419384,49.0643525800972,5395,10kmL93E072N688,,clampToGround,E072N688,10kmL93E072N688,5394,10kmL93E072N688
3.34268073540907,49.1542623745274,5396,10kmL93E072N689,,clampToGround,E072N689,10kmL93E072N689,5395,10kmL93E072N689
3.34327663187002,49.2441641200121,5397,10kmL93E072N690,,clampToGround,E072N690,10kmL93E072N690,5396,10kmL93E072N690
3.34447466377475,49.4239425400415,5399,10kmL93E072N692,,clampToGround,E072N692,10kmL93E072N692,5398,10kmL93E072N692
3.34507682103034,49.5138187517709,5400,10kmL93E072N693,,clampToGround,E072N693,10kmL93E072N693,5399,10kmL93E072N693
3.34568108715658,49.6036859889262,5401,10kmL93E072N694,,clampToGround,E072N694,10kmL93E072N694,5400,10kmL93E072N694
3.34628747325136,49.6935440193403,5402,10kmL93E072N695,,clampToGround,E072N695,10kmL93E072N695,5401,10kmL93E072N695
3.34689599049056,49.7833926105438,5403,10kmL93E072N696,,clampToGround,E072N696,10kmL93E072N696,5402,10kmL93E072N696
3.34750665012876,49.8732315297661,5404,10kmL93E072N697,,clampToGround,E072N697,10kmL93E072N697,5403,10kmL93E072N697
3.34873444201809,50.0528794196825,5406,10kmL93E072N699,,clampToGround,E072N699,10kmL93E072N699,5405,10kmL93E072N699
3.34935159717812,50.1426879233361,5407,10kmL93E072N700,,clampToGround,E072N700,10kmL93E072N700,5406,10kmL93E072N700
3.34997094055637,50.2324858209294,5408,10kmL93E072N701,,clampToGround,E072N701,10kmL93E072N701,5407,10kmL93E072N701
3.35059248381143,50.3222728781977,5409,10kmL93E072N702,,clampToGround,E072N702,10kmL93E072N702,5408,10kmL93E072N702
3.35121623868487,50.41204886058,5410,10kmL93E072N703,,clampToGround,E072N703,10kmL93E072N703,5409,10kmL93E072N703
3.35184221700196,50.5018135332203,5411,10kmL93E072N704,,clampToGround,E072N704,10kmL93E072N704,5410,10kmL93E072N704
3.42448564538518,42.4040805107021,5413,10kmL93E073N614,,clampToGround,E073N614,10kmL93E073N614,5412,10kmL93E073N614
3.4251386268953,42.4939670976989,5414,10kmL93E073N615,,clampToGround,E073N615,10kmL93E073N615,5413,10kmL93E073N615
3.42579362043048,42.5838618119215,5415,10kmL93E073N616,,clampToGround,E073N616,10kmL93E073N616,5414,10kmL93E073N616
3.42645063530443,42.6737644476005,5416,10kmL93E073N617,,clampToGround,E073N617,10kmL93E073N617,5415,10kmL93E073N617
3.42710968088843,42.7636747985925,5417,10kmL93E073N618,,clampToGround,E073N618,10kmL93E073N618,5416,10kmL93E073N618
3.4277707666118,42.8535926583811,5418,10kmL93E073N619,,clampToGround,E073N619,10kmL93E073N619,5417,10kmL93E073N619
3.42909909648661,43.03345007642,5420,10kmL93E073N621,,clampToGround,E073N621,10kmL93E073N621,5419,10kmL93E073N621
3.42976635979083,43.1233892197789,5421,10kmL93E073N622,,clampToGround,E073N622,10kmL93E073N622,5420,10kmL93E073N622
3.43043570154085,43.2133350421531,5422,10kmL93E073N623,,clampToGround,E073N623,10kmL93E073N623,5421,10kmL93E073N623
3.43110713146292,43.3032873351732,5423,10kmL93E073N624,,clampToGround,E073N624,10kmL93E073N624,5422,10kmL93E073N624
3.43178065934402,43.3932458901019,5424,10kmL93E073N625,,clampToGround,E073N625,10kmL93E073N625,5423,10kmL93E073N625
3.43245629503243,43.4832104978352,5425,10kmL93E073N626,,clampToGround,E073N626,10kmL93E073N626,5424,10kmL93E073N626
3.43381392953335,43.6631570334699,5427,10kmL93E073N628,,clampToGround,E073N628,10kmL93E073N628,5426,10kmL93E073N628
3.434495948353,43.7531385413369,5428,10kmL93E073N629,,clampToGround,E073N629,10kmL93E073N629,5427,10kmL93E073N629
3.43518011499523,43.8431252619412,5429,10kmL93E073N630,,clampToGround,E073N630,10kmL93E073N630,5428,10kmL93E073N630
3.43586643962186,43.933116984358,5430,10kmL93E073N631,,clampToGround,E073N631,10kmL93E073N631,5429,10kmL93E073N631
3.43655493245892,44.023113497301,5431,10kmL93E073N632,,clampToGround,E073N632,10kmL93E073N632,5430,10kmL93E073N632
3.43724560379716,44.1131145891236,5432,10kmL93E073N633,,clampToGround,E073N633,10kmL93E073N633,5431,10kmL93E073N633
3.43863352346682,44.2931296610239,5434,10kmL93E073N635,,clampToGround,E073N635,10kmL93E073N635,5433,10kmL93E073N635
3.43933079270793,44.3831432160143,5435,10kmL93E073N636,,clampToGround,E073N636,10kmL93E073N636,5434,10kmL93E073N636
3.44003028227067,44.4731604997114,5436,10kmL93E073N637,,clampToGround,E073N637,10kmL93E073N637,5435,10kmL93E073N637
3.44073200277712,44.5631812986802,5437,10kmL93E073N638,,clampToGround,E073N638,10kmL93E073N638,5436,10kmL93E073N638
3.44143596491726,44.6532053991307,5438,10kmL93E073N639,,clampToGround,E073N639,10kmL93E073N639,5437,10kmL93E073N639
3.44214217944944,44.7432325869191,5439,10kmL93E073N640,,clampToGround,E073N640,10kmL93E073N640,5438,10kmL93E073N640
3.44356140906874,44.9232953661702,5441,10kmL93E073N642,,clampToGround,E073N642,10kmL93E073N642,5440,10kmL93E073N642
3.44427444601958,45.0133305275838,5442,10kmL93E073N643,,clampToGround,E073N643,10kmL93E073N643,5441,10kmL93E073N643
3.44498977909102,45.1033679162391,5443,10kmL93E073N644,,clampToGround,E073N644,10kmL93E073N644,5442,10kmL93E073N644
